rule_d,word_d,pos_d,rule_d,words_m,poss_m,word_h,pos_h,special,order,rules_h,rules_am
rule754([noun + ITFX] + adj -> adj),геомагнитный,adj,,гео-,glroot,магнитный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),геоцентрический,adj,,гео-,glroot,центрический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),гелиоцентрический,adj,,гелио-,glroot,центрический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),гидроэнергетический,adj,,гидро-,glroot,энергетический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),гидроаккумулирующий,adj,,гидро-,glroot,аккумулирующий,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),микролитражный,adj,,микро-,glroot,литражный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),микропористый,adj,,микро-,glroot,пористый,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),макрокристаллический,adj,,макро-,glroot,кристаллический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),монометаллический,adj,,моно-,glroot,металлический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),мономолекулярный,adj,,моно-,glroot,молекулярный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),полиметаллический,adj,,поли-,glroot,металлический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),политехнический,adj,,поли,glroot,технический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),панамериканский,adj,,пан,glroot,американский,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),панславянский,adj,,пан,glroot,славянский,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),радиочастотный,adj,,радио,glroot,частотный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),радиоуправляемый,adj,,радио,glroot,управляемый,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),телеуправляемый,adj,,теле,glroot,управляемый,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),телеизмерительный,adj,,теле,glroot,измерительный,adj,,1;0,,
,дядистёпин,adj,,,,,,,,,
,тетивалин,adj,,,,,,,,,
,марьицаревнин,adj,,,,,,,,,
,Настасьи Петровнин,adj,,,,,,,,,
rule754([adj + ITFX] + adj -> adj),синтетико-аналитический,adj,,синтетический,adj,аналитический,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),греко-латинский,adj,,греческий,adj,латинский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),афро-азиатский,adj,,африканский,adj,азиатский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),органо-минеральный,adj,,органический,adj,минеральный,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),анархо-синдикалистский,adj,,анархичный,adj,синдикалистский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),англо-русский,adj,,английский,adj,русский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),индоевропейский,adj,,индийский,adj,европейский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),лироэпический,adj,,лирический,adj,эпический,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),лирикоэпический,adj,,лирический,adj,эпический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),электромеханический,adj,,электро,glroot,механический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),термоэлектрический,adj,,термо,glroot,электрический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),агропромышленный,adj,,агро,glroot,промышленный,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),медико-биологический,adj,,медицинский,adj,биологический,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),сербохорватский,adj,,сербский,adj,хорватский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),венгеро-советский,adj,,венгерский,adj,советский,adj,,1;0,,
rule754([adj + ITFX] + adj -> adj),агитмассовый,adj,,агитационный,adj,массовый,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),авиахимический,adj,,авиа,glroot,химический,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),автоподъёмный,adj,,авто,glroot,подъёмный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),бензораздаточный,adj,,бензо,glroot,раздаточный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),виброударный,adj,,вибро,glroot,ударный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),виброустойчивый,adj,,вибро,glroot,устойчивый,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),гальваноударный,adj,,гальвано,glroot,ударный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),механосборочный,adj,,механо,glroot,сборочный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),механомонтажный,adj,,механо,glroot,монтажный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),радиоустойчивый,adj,,радио,glroot,устойчивый,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),радиоуглеродный,adj,,радио,glroot,углеродный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),сейсмостойкий,adj,,сейсмо,glroot,стойкий,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),сейсмоактивный,adj,,сейсмо,glroot,активный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),термостойкий,adj,,термо,glroot,стойкий,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),термоядерный,adj,,термо,glroot,ядерный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),турбореактивный,adj,,турбо,glroot,реактивный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),фототелевизионный,adj,,фото,glroot,телевизионный,adj,,1;0,,
rule754([noun + ITFX] + adj -> adj),электродоильный,adj,,электро,glroot,доильный,adj,,1;0,,
rule754([noun + ITFX] + part -> adj),электродвижущийся,adj,,электро,glroot,движущийся,part,,1;0,,
rule754([noun + ITFX] + adj -> adj),энергоёмкий,adj,,энерго,glroot,ёмкий,adj,,1;0,,
rule558([noun + ITFX] + verb + тель -> noun),мореплаватель,noun,,море,noun,плавать,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),машиностроитель,noun,,машина,noun,строить,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),работодатель,noun,,работа,noun,дать,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),огнетушитель,noun,,огонь,noun,тушить,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),звукосниматель,noun,,звук,noun,снимать,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),снегоочиститель,noun,,снег,noun,очистить,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),грузополучатель,noun,,груз,noun,получать,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),навозоразбрасыватель,noun,,навоз,noun,разбрасывать,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),горовосходитель,noun,,гора,noun,восходить,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),кормоизмельчитель,noun,,корм,noun,измельчить,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),номеронабиратель,noun,,номер,noun,набирать,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),пятновыводитель,noun,,пятно,noun,выводить,verb,,1;0,rule211(verb + тель -> noun),
rule558([noun + ITFX] + verb + тель -> noun),нервотрепатель,noun,,нерв,noun,трепать,verb,,1;0,rule211(verb + тель -> noun),
rule558([adj + ITFX] + verb + тель -> noun),первооткрыватель,noun,,первый,adj,открывать,verb,,1;0,rule211(verb + тель -> noun),
rule558([adj + ITFX] + verb + тель -> noun),долгожитель,noun,,долгий,adj,жить,verb,,1;0,rule211(verb + тель -> noun),
rule558([adj + ITFX] + verb + тель -> noun),скоросшиватель,noun,,скорый,adj,сшивать,verb,,1;0,rule211(verb + тель -> noun),
rule558([adj + ITFX] + verb + тель -> noun),громкоговоритель,noun,,громкий,adj,говорить,verb,,1;0,rule211(verb + тель -> noun),
rule558([adj + ITFX] + verb + тель -> noun),глубокорыхлитель,noun,,глубокий,adj,рыхлить,verb,,1;0,rule211(verb + тель -> noun),
rule558([adj + ITFX] + verb + тель -> noun),самоподаватель,noun,,сам,pron,подавать,verb,,1;0,rule211(verb + тель -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),баснописец,noun,,басня,noun,писать,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),молотобоец,noun,,молот,noun,бить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),конькобежец,noun,,коньки,noun,бежать,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),полководец,noun,,полк,noun,вести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),языкотворец,noun,,язык,noun,творить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),канатоходец,noun,,канат,noun,ходить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),земледелец,noun,,земля,noun,делать,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),землепроходец,noun,,земля,noun,проходить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),авианосец,noun,,авиа,glroot,нести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),космопроходец,noun,,космос,noun,проходить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),древоточец,noun,,древо,noun,точить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),камнебоец,noun,,камень,noun,бить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),молотобоец,noun,,молот,noun,бить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),китобоец,noun,,кит,noun,бить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),рудознатец,noun,,руда,noun,знать,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),песнопевец,noun,,песня,noun,петь,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),псалмопевец,noun,,псалм,noun,петь,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),орденоносец,noun,,орден,noun,нести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),письмоносец,noun,,письмо,noun,нести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),броненосец,noun,,броня,noun,нести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),торпедоносец,noun,,торпеда,noun,нести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),вертолётоносец,noun,,вертолёт,noun,нести,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),славолюбец,noun,,слава,noun,любить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),честолюбец,noun,,честь,noun,любить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),жизнелюбец,noun,,жизнь,noun,любить,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),лыжебежец,noun,,лыжи,noun,бежать,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([noun + ITFX] + verb + ец/нец/енец/омец -> noun),правдоборец,noun,,правда,noun,бороться,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
rule559([adj + ITFX] + verb + ец/нец/енец/омец -> noun),ясновидец,noun,,ясный,adj,видеть,verb,,1;0,rule216(verb + ец/нец/енец/омец -> noun),
